0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212
1,1,1,2,2,3,2,2,1,2,1,2,2,1,2,1,1,3,1,1,1,1,4,2,3,2,2,4,1,3,2,3,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,3,2,1,3,2,4,2,2,2,3,2,2,2,4,2,2,3,2,2,4,2,3,2,4,2,4,2,3,3,4,2,4,4,5,5,3,4,4,4,3,4,3,3,4,4,4,4,4,4,3,3,3,3,2,4,3,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,30,26,35,31,22,11,8,7,11,11,17,11,14,10,12,3,5,8,10,10,14.28571429,21.875,15.625,25,37.5,21.42857143,7.142857143,28.57142857,65.625,31,0,1,1,1,0,15,7,16,12,8,17,12,6,10,14
4,2,4,2,2,2,2,4,2,2,2,4,4,2,2,3,2,2,2,2,2,2,4,2,4,2,3,4,3,4,3,2,3,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,4,2,4,2,4,4,2,3,4,4,2,2,3,1,4,3,3,4,5,5,2,3,3,1,4,4,3,5,5,4,5,2,5,5,4,2,3,2,1,4,4,4,5,5,3,2,5,2,2,4,5,3,2,5,5,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,29,19,44,25,33,7,4,8,15,14,20,11,10,9,18,3,8,9,11,8,46.42857143,43.75,34.375,40.625,54.16666667,35.71428571,25,53.57142857,59.375,22,0,0,1,0,1,9,8,20,15,3,15,18,7,11,13
1,2,1,3,3,1,1,3,1,1,1,1,2,3,3,3,1,4,1,3,3,4,4,3,3,2,3,3,1,1,2,1,2,1,1,2,1,2,1,4,4,4,4,4,1,4,4,4,2,2,4,1,3,3,3,3,1,3,2,2,3,3,4,4,3,3,2,3,3,4,3,2,4,4,4,3,3,2,4,4,3,2,3,4,2,4,4,4,2,4,4,2,4,4,3,3,3,4,3,4,2,3,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,35,24,24,34,24,11,8,6,6,9,11,11,15,11,14,4,4,12,11,9,17.85714286,9.375,40.625,53.125,16.66666667,10.71428571,64.28571429,50,62.5,24,1,0,0,1,0,15,6,8,10,7,19,12,6,11,17
1,4,4,4,4,1,1,4,1,1,1,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,3,2,4,1,4,2,5,1,1,1,1,1,1,4,1,3,3,2,3,1,1,3,4,4,2,3,4,4,4,2,3,2,4,4,3,4,3,2,5,4,3,5,4,3,4,3,2,3,1,3,3,4,4,4,4,3,2,3,4,4,4,4,2,4,2,3,4,4,4,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,27,32,30,33,24,16,8,8,9,11,13,11,15,11,13,2,7,10,6,9,60.71428571,28.125,34.375,0,20.83333333,39.28571429,17.85714286,28.57142857,65.625,27,0,1,0,1,0,20,8,12,10,5,20,11,6,6,15
1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,3,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,2,4,2,4,2,4,2,4,4,4,2,4,4,4,2,2,2,4,4,4,4,2,4,4,4,4,4,2,4,4,2,4,4,4,4,2,4,2,4,2,4,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,36,26,30,36,20,12,8,6,8,10,14,12,16,12,12,2,4,12,10,12,7.142857143,6.25,0,18.75,16.66666667,0,0,0,81.25,23,1,1,0,1,0,16,6,12,10,8,20,10,4,10,18
4,4,2,3,2,3,2,3,2,2,3,3,3,4,4,4,2,3,2,3,3,3,2,1,2,2,2,4,2,3,2,2,2,2,3,2,2,3,2,2,3,2,2,3,3,3,3,2,3,3,2,1,3,3,2,2,4,5,3,3,5,3,5,4,5,2,5,3,5,5,5,2,5,5,5,5,5,2,4,5,3,3,4,3,4,4,2,3,4,5,3,5,5,4,4,5,3,3,3,3,2,5,3,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,43,34,37,33,26,16,8,10,14,12,16,11,13,13,13,4,7,13,14,14,46.42857143,40.625,56.25,31.25,37.5,35.71428571,39.28571429,35.71428571,59.375,26,1,1,1,1,1,19,10,17,12,7,16,10,8,14,19
3,3,2,3,4,2,3,3,1,1,3,1,4,5,3,5,1,3,2,3,3,2,5,4,3,4,2,5,3,2,3,1,2,2,2,2,2,2,1,3,2,1,1,1,1,1,2,2,2,3,2,2,2,4,2,3,3,4,1,3,4,3,4,1,3,3,4,4,4,5,4,2,4,4,4,4,4,4,4,4,3,4,3,4,3,3,2,3,2,4,4,4,4,3,4,4,2,2,4,4,3,4,3,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,34,27,35,27,22,13,6,8,12,12,15,8,13,10,14,1,4,13,9,10,42.85714286,31.25,59.375,56.25,41.66666667,25,10.71428571,28.57142857,56.25,23,0,1,1,0,0,15,8,16,11,4,15,13,3,9,18
3,2,2,1,1,2,2,2,2,2,2,3,2,2,2,3,2,3,2,4,4,4,3,4,2,4,4,3,1,2,1,1,2,2,2,2,3,2,3,4,1,1,1,1,1,1,2,2,2,2,2,2,3,4,2,2,4,4,4,4,4,2,4,2,3,3,5,4,4,4,4,1,4,4,4,4,4,3,2,2,3,4,2,4,3,3,3,4,2,2,3,4,4,4,4,4,2,2,2,4,4,4,3,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,28,28,37,30,18,14,7,8,12,13,16,9,15,10,10,2,4,12,6,8,14.28571429,28.125,37.5,65.625,16.66666667,35.71428571,10.71428571,25,46.875,25,0,1,1,1,0,16,8,16,13,5,17,8,4,6,17
3,2,1,2,2,3,3,4,2,4,4,3,4,3,3,3,2,3,3,3,3,3,2,2,3,2,3,3,3,3,2,3,4,2,4,2,3,3,3,3,2,1,1,1,1,2,3,2,3,3,3,3,5,3,3,3,1,5,2,5,5,4,4,2,2,2,4,5,4,4,5,4,5,4,2,4,4,4,2,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,2,4,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,29,31,26,31,25,14,8,9,10,8,12,11,14,10,13,2,8,11,8,8,21.42857143,59.375,43.75,40.625,50,53.57142857,14.28571429,46.42857143,65.625,24,0,1,0,1,1,17,9,14,8,3,20,11,6,8,15
1,1,1,1,2,2,3,4,1,1,1,3,3,3,1,3,2,4,3,1,5,5,5,2,2,2,3,5,2,3,1,2,2,1,1,1,1,3,2,3,3,3,4,3,2,2,3,3,3,2,3,3,2,4,3,3,2,3,4,2,4,4,2,4,4,3,4,5,4,3,1,3,4,5,3,5,4,5,5,5,4,4,5,5,4,3,3,3,4,3,5,3,1,4,3,4,3,4,5,4,5,5,5,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,31,23,31,18,28,11,7,6,10,9,15,8,6,7,17,4,5,10,5,13,7.142857143,31.25,50,53.125,37.5,17.85714286,46.42857143,46.42857143,46.875,30,0,0,0,0,1,13,6,14,9,2,13,14,8,5,17
3,3,3,4,4,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,1,2,2,3,2,3,3,2,2,2,4,2,2,1,1,1,1,1,2,3,2,2,2,2,1,3,2,2,3,3,3,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,4,4,4,2,3,4,2,2,4,3,3,4,4,4,4,4,4,3,4,3,4,3,4,4,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,34,24,31,32,21,12,6,8,12,9,14,12,14,10,11,2,6,12,8,12,53.57142857,31.25,31.25,28.125,29.16666667,39.28571429,7.142857143,28.57142857,62.5,18,0,0,0,1,0,12,8,16,8,6,18,10,5,8,18
4,4,3,4,4,3,2,4,3,5,2,3,3,3,4,4,2,4,4,4,3,4,4,3,3,4,4,4,4,4,4,3,3,2,2,3,2,3,2,4,4,3,2,1,1,1,2,2,4,2,2,4,3,3,3,3,4,4,4,3,2,2,4,3,3,4,4,2,4,4,3,1,4,4,4,2,4,2,4,3,5,3,3,4,3,4,3,4,2,3,4,4,4,4,3,1,2,4,3,4,2,3,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,33,17,34,35,22,6,8,5,11,13,14,11,15,12,13,3,4,12,9,9,64.28571429,53.125,62.5,65.625,66.66666667,35.71428571,32.14285714,42.85714286,46.875,27,0,0,1,1,0,11,5,14,13,8,19,11,5,9,18
3,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,1,2,4,4,4,2,2,4,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,4,2,2,2,2,4,2,3,3,3,3,3,3,4,2,4,4,4,4,4,3,3,4,4,2,4,2,4,3,3,3,2,3,4,4,3,3,2,3,3,3,3,3,2,4,3,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,36,23,31,28,24,9,6,8,10,11,14,8,11,11,13,2,6,10,11,11,14.28571429,6.25,3.125,18.75,58.33333333,10.71428571,7.142857143,0,81.25,23,1,0,0,0,0,12,8,12,12,6,15,12,4,11,18
4,4,4,2,2,2,2,4,1,3,1,2,4,2,2,5,3,4,5,3,5,5,4,5,5,3,3,5,1,3,3,4,4,2,4,3,3,5,5,2,2,1,3,4,1,4,2,2,2,2,2,5,2,5,4,3,4,4,1,4,4,2,4,2,2,2,4,5,4,2,1,1,4,4,2,3,4,4,4,2,4,4,4,4,2,3,4,4,4,2,3,3,2,4,4,4,2,1,2,2,4,3,5,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,21,24,33,21,22,13,7,4,9,12,15,7,9,9,12,2,6,6,7,6,57.14285714,34.375,65.625,78.125,58.33333333,67.85714286,35.71428571,39.28571429,40.625,25,0,0,1,0,0,16,4,13,13,3,12,10,6,7,10
3,4,4,2,2,3,3,3,2,2,2,3,4,2,3,2,2,3,3,2,2,3,3,1,2,2,2,4,2,1,2,2,2,3,3,2,2,3,2,2,3,1,2,3,1,3,3,2,3,3,2,2,3,2,2,2,2,4,2,3,4,2,4,2,4,2,4,4,3,4,4,2,4,4,4,4,4,2,4,4,3,4,3,4,4,4,2,4,2,4,4,4,4,4,4,4,2,4,3,4,2,4,3,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,38,29,36,32,22,13,8,8,12,12,16,12,14,10,14,2,4,12,12,12,50,43.75,37.5,28.125,29.16666667,39.28571429,28.57142857,35.71428571,68.75,24,1,1,1,1,0,17,8,16,12,6,18,12,4,12,18
3,3,2,3,3,3,3,4,2,4,1,2,4,1,1,1,2,1,3,1,3,3,3,2,1,1,2,3,3,1,3,3,3,3,2,3,1,4,1,3,1,1,2,2,2,2,1,2,3,1,1,1,3,3,1,1,2,4,3,3,4,2,4,1,4,1,4,4,4,4,3,1,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,3,2,3,3,4,3,3,4,4,3,4,2,3,2,4,3,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,33,30,34,28,20,14,7,7,10,12,16,10,12,10,12,1,4,11,9,11,39.28571429,46.875,15.625,25,41.66666667,32.14285714,21.42857143,14.28571429,68.75,24,0,1,1,0,0,19,7,14,13,4,17,11,3,9,17
2,4,3,4,4,3,3,5,4,2,3,5,4,3,2,3,2,4,2,5,5,5,3,3,4,4,3,3,1,1,4,4,3,1,1,1,1,1,2,3,3,3,1,1,1,3,4,4,3,3,4,4,4,3,2,3,2,4,2,3,4,3,4,3,4,3,3,4,4,4,3,3,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,4,4,3,4,1,4,3,4,4,4,4,4,5,2,3,4,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,38,26,25,30,27,12,7,7,6,6,14,12,12,10,14,3,7,13,11,12,53.57142857,65.625,46.875,75,41.66666667,14.28571429,28.57142857,67.85714286,65.625,24,1,1,0,1,1,15,7,10,10,6,16,13,7,11,19
2,1,1,1,4,4,1,4,2,5,5,5,5,1,1,3,1,1,4,3,4,5,3,4,1,1,3,5,5,1,5,3,1,4,5,1,5,5,3,5,5,3,5,2,1,5,4,5,1,5,5,1,5,4,1,4,1,5,1,3,5,4,3,1,3,1,4,5,3,5,5,4,5,5,4,5,5,5,5,5,1,5,5,3,5,2,1,5,5,4,5,5,3,2,5,5,5,1,5,2,3,2,5,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,34,33,31,21,31,16,4,10,14,8,14,7,10,9,18,1,8,11,9,13,21.42857143,71.875,28.125,50,58.33333333,64.28571429,67.85714286,60.71428571,75,23,0,1,0,0,1,18,10,19,9,2,13,17,6,9,17
4,3,2,3,3,1,1,4,1,1,1,3,2,1,2,4,1,3,1,1,1,1,4,1,1,1,1,4,4,1,1,1,1,1,3,1,1,4,1,4,3,1,1,1,1,1,2,1,3,1,3,1,3,3,1,2,1,4,2,1,4,3,4,2,2,2,3,4,3,3,3,1,4,4,3,3,4,1,4,2,3,3,3,3,2,4,4,4,3,3,4,3,5,3,4,4,4,5,4,4,3,2,3,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,26,27,27,35,26,13,7,6,8,10,12,14,15,10,15,2,6,10,8,6,42.85714286,18.75,25,9.375,25,17.85714286,17.85714286,21.42857143,78.125,23,0,1,0,1,1,17,6,11,12,7,19,14,5,8,14
4,4,2,2,2,2,2,4,2,4,4,2,1,1,4,1,4,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,4,2,2,2,3,1,4,4,2,5,2,1,2,3,2,2,3,3,1,3,2,1,2,2,4,5,2,4,3,4,2,4,2,5,4,4,4,3,3,4,4,3,4,3,3,4,4,2,3,4,3,4,4,1,3,3,3,4,2,2,3,3,4,2,2,3,4,4,3,4,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,34,29,31,24,24,14,7,7,12,9,12,8,9,10,13,2,6,11,8,12,46.42857143,40.625,21.875,12.5,0,32.14285714,46.42857143,32.14285714,65.625,23,0,1,0,0,0,18,7,15,9,5,13,12,5,8,18
1,1,1,1,1,4,4,3,1,3,5,3,4,2,2,4,2,3,4,1,1,5,5,4,4,5,5,5,4,2,2,3,3,2,4,4,2,5,1,2,3,3,4,3,2,5,2,3,2,3,2,1,4,2,1,1,1,4,2,3,3,2,4,3,2,4,4,2,3,4,4,2,4,4,3,4,4,2,4,2,4,4,2,4,2,2,2,3,2,4,4,4,4,4,4,2,2,4,4,4,2,4,3,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,31,21,36,34,24,9,6,8,12,12,16,12,14,12,15,3,4,11,12,6,0,59.375,37.5,68.75,54.16666667,53.57142857,53.57142857,28.57142857,81.25,24,0,0,1,1,0,11,8,16,12,8,18,13,5,12,15
1,1,1,1,1,2,2,2,3,2,1,1,1,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,2,1,3,3,3,3,1,1,1,1,4,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,2,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,29,26,26,30,24,14,6,6,9,11,9,11,13,10,12,3,6,9,9,9,0,18.75,12.5,6.25,8.333333333,7.142857143,0,28.57142857,62.5,36,0,1,0,1,0,17,6,11,9,7,16,12,6,9,14
3,4,4,3,3,3,3,4,4,2,4,3,3,1,2,3,2,3,3,5,5,5,4,3,3,5,4,3,4,3,3,3,3,2,4,1,1,3,1,4,4,3,4,2,1,4,3,2,3,2,3,4,3,4,1,3,3,4,2,4,5,3,4,2,3,2,4,2,4,4,4,1,4,5,3,4,4,1,4,2,3,4,2,3,3,3,2,3,2,4,4,4,4,3,5,4,2,4,4,4,3,3,4,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,30,29,35,34,25,14,6,8,12,13,14,14,13,12,15,2,5,11,10,8,53.57142857,56.25,37.5,81.25,54.16666667,32.14285714,53.57142857,46.42857143,56.25,23,0,1,1,1,1,17,8,16,12,9,17,13,4,10,15
4,3,3,2,2,2,2,3,3,3,2,2,2,4,2,3,2,4,2,2,2,2,3,2,2,4,2,3,1,1,2,1,1,4,3,3,1,3,3,2,4,2,3,4,1,4,2,3,3,2,2,3,3,3,3,2,2,3,2,3,2,3,2,2,2,4,3,4,3,2,2,1,3,4,3,2,4,4,2,3,4,4,4,4,3,2,4,3,2,3,4,3,3,3,4,2,2,2,4,3,3,3,4,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,27,16,31,21,22,8,5,4,8,12,14,8,10,7,13,2,4,8,9,8,42.85714286,34.375,46.875,34.375,12.5,46.42857143,46.42857143,35.71428571,59.375,23,0,0,0,0,0,10,4,12,12,4,12,12,4,9,13
2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,30,24,27,27,24,12,6,6,9,9,12,9,12,9,12,3,6,9,9,9,25,50,25,50,45.83333333,25,25,25,68.75,26,0,0,0,0,0,15,6,12,9,6,15,12,6,9,15
3,2,4,4,1,1,2,3,1,2,1,3,3,2,2,2,2,2,2,2,2,1,2,1,1,2,2,3,4,2,2,2,4,2,2,2,2,4,2,4,4,3,4,4,3,3,3,3,3,3,3,2,3,3,3,3,4,3,4,3,4,4,4,3,4,3,3,3,2,4,4,3,4,4,4,4,2,2,3,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,3,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,38,25,26,30,26,12,6,8,9,9,12,12,11,11,15,3,6,12,12,12,46.42857143,25,28.125,15.625,45.83333333,35.71428571,64.28571429,46.42857143,43.75,25,1,1,0,1,1,13,8,13,7,7,17,13,7,12,18
2,1,1,2,4,3,3,3,4,2,2,2,2,3,2,3,2,4,2,2,4,5,2,2,3,3,3,2,2,2,3,3,3,1,1,1,1,3,1,2,2,1,1,1,1,1,4,3,3,1,2,3,3,4,3,3,1,3,3,3,3,4,2,3,2,2,4,4,3,2,2,1,4,4,2,2,2,2,3,2,4,4,4,3,2,2,3,3,2,2,5,4,4,3,4,3,4,4,4,3,4,3,4,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,20,19,29,27,25,9,5,4,11,11,11,12,11,8,14,3,5,7,5,6,21.42857143,40.625,40.625,50,37.5,14.28571429,7.142857143,46.42857143,53.125,26,0,0,0,0,1,12,4,15,9,6,15,13,5,5,11
3,3,4,3,3,2,3,4,2,2,2,3,3,2,3,4,4,2,2,2,2,3,4,2,4,4,3,4,2,3,2,3,1,2,3,3,4,4,4,3,2,2,2,2,2,2,3,3,3,3,2,3,3,4,3,3,2,4,4,4,4,2,4,2,4,2,5,4,4,4,3,2,5,5,5,4,5,3,4,5,4,5,5,5,5,3,2,5,2,5,4,4,3,4,3,4,3,4,3,4,2,4,4,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,42,26,38,29,21,12,7,7,13,11,18,10,11,11,14,2,3,13,12,14,46.42857143,40.625,46.875,50,37.5,60.71428571,28.57142857,46.42857143,46.875,27,1,1,1,1,0,15,7,18,13,5,17,11,4,12,21
3,3,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,24,22,26,26,22,12,4,4,8,10,10,8,12,8,10,2,6,6,8,6,32.14285714,28.125,50,37.5,25,25,25,25,62.5,24,0,0,0,0,0,16,4,10,10,8,14,12,4,8,12
2,2,2,3,3,4,3,4,4,4,4,5,4,3,2,2,2,5,3,3,3,5,4,4,4,2,4,4,4,1,3,3,3,2,4,3,1,3,3,1,2,1,1,2,1,3,3,3,3,3,4,1,3,4,4,3,3,3,3,3,3,1,4,2,2,4,4,4,3,5,3,1,4,4,3,4,5,2,3,3,5,5,4,3,3,3,2,5,2,3,4,4,3,2,5,3,2,5,4,4,2,5,3,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,31,21,41,32,25,9,5,7,12,13,20,14,13,10,14,2,5,12,10,8,39.28571429,75,56.25,65.625,50,42.85714286,14.28571429,46.42857143,43.75,25,0,0,1,1,1,11,7,17,15,6,19,14,4,10,16
